title,author,rating,rating_count,description,isbn,image,book_url,pages,published_year,language,genres,source
Poems,Samuel Taylor Coleridge,3.3333333,3.0,COLERIDGE IS A GREAT and daring poet.,0582341965,https://covers.openlibrary.org/b/id/11696250-L.jpg,https://openlibrary.org/works/OL26131W,371.0,1796.0,eng,"Poetry (poetic works by one author), Coleridge, samuel taylor, 1772-1834, English literature, history and criticism, 18th century",api
Cyropaedia,Xenophon,3.2631578,19.0,"[C.1] We have had occasion before now to reflect how often democracies have been overthrown by the desire for some other type of government, how often monarchies and oligarchies have been swept away by movements of the people, how often would-be despots have fallen in their turn, some at the outset by one stroke, while whose who have maintained their rule for ever so brief a season are looked upon with wonder as marvels of sagacity and success.",9780801438189,https://covers.openlibrary.org/b/id/6062894-L.jpg,https://openlibrary.org/works/OL687224W,326.0,1527.0,grc,"Biography, Cyrus, King of Persia, d. 529 B.C., Cyrus, in fiction",api
Flush,Virginia Woolf,3.0,4.0,IT IS universally admitted that the family from which the subject of this memoir claims descent is one of the greatest antiquity.,0701205490,https://covers.openlibrary.org/b/id/116161-L.jpg,https://openlibrary.org/works/OL39320W,157.0,1694.0,eng,"Fiction, Dogs, Legends and stories",api
Black Boy,Richard Wright,4.0526314,19.0,"One winter morning in the long-ago, four-year-old days of my life I found myself standing before a fireplace, warming my hands over a mound of glowing coals, listening to the wind whistle past the house outside.",9780451023414,https://covers.openlibrary.org/b/id/12707931-L.jpg,https://openlibrary.org/works/OL275946W,290.0,1945.0,und,"Social life and customs, African American authors, Biographies",api
My Secret Life,Walter,4.8,5.0,My earliest recollections of things sexual are of what I think must have occurred some time between my age of five and eight years.,9781873091050,https://covers.openlibrary.org/b/id/6685979-L.jpg,https://openlibrary.org/works/OL264676W,418.0,1966.0,eng,"Classic Literature, Fiction, Erotic literature",api
"Speak, Memory",Vladimir Nabokov,3.75,4.0,"THE cradle rocks above an abyss, and common sense tells us that our existence is but a brief crack of light between two eternities of darkness.",0965724174,https://covers.openlibrary.org/b/id/225797-L.jpg,https://openlibrary.org/works/OL627083W,287.0,1951.0,spa,"American Authors, Biography, Russian Authors",api
Roots,Alex Haley,4.6363635,22.0,"Early in the spring of 1750, in the village of Juffure, four days upriver from the coast of The Gambia, West Africa, a manchild was born to Omoro and Binta Kinte.",1784873381,https://covers.openlibrary.org/b/id/10027318-L.jpg,https://openlibrary.org/works/OL1815447W,688.0,1861.0,spa,"Blacks, History, African American families",api
Long Walk to Freedom,Nelson Mandela,4.75,16.0,"APART FROM LIFE, a strong constitution, and an abiding connection to the Thembu royal house, the only thing my father bestowed upon me at birth was a name, Rolihlahla.",9780748118182,https://covers.openlibrary.org/b/id/12702407-L.jpg,https://openlibrary.org/works/OL1783377W,643.0,1994.0,eng,"Biography, Politics and government, Presidents",api
The double helix,James D. Watson,3.5,6.0,I HAVE never seen Francis Crick in a modest mood.,0451037707,https://covers.openlibrary.org/b/id/4613920-L.jpg,https://openlibrary.org/works/OL2125469W,195.0,1968.0,fre,"Désoxyribonucléique, acide, DNA, Molecular biology",api
Sailing alone around the world,Joshua Slocum,4.0,4.0,"In the fair land of Nova Scotia, a maritime province, there is a ridge called North Mountain, overlooking the Bay of Fundy on one side and the fertile Annapolis valley on the other.",9798498983370,https://covers.openlibrary.org/b/id/8247067-L.jpg,https://openlibrary.org/works/OL59979W,253.0,1800.0,eng,"Spray (Sloop), Single-handed sailing, Sailing",api
A history of the English-speaking peoples,Winston S. Churchill,1.0,1.0,No description available,9780771020001,https://covers.openlibrary.org/b/id/6602132-L.jpg,https://openlibrary.org/works/OL134334W,322.0,1956.0,eng,"History, Juvenile literature, Heroes",api
Paula,Isabel Allende,3.75,4.0,"LISTEN, PAULA.",9788533209602,https://covers.openlibrary.org/b/id/8230367-L.jpg,https://openlibrary.org/works/OL1905373W,368.0,1994.0,eng,"Chilean Authors, Familia, Family",api
Dei delitte e delle pene,Cesare Beccaria,5.0,1.0,"Cesare Beccaria (1738-1794) is known almost exclusively as the author of On Crimes and Punishments, a short book on criminal law reform that excited keen interest and great controversy when it was first published in 1764 and that still commands attention both for some of the issues it raises and for the answers it suggests.",1438299001,https://covers.openlibrary.org/b/id/8553099-L.jpg,https://openlibrary.org/works/OL1223677W,191.0,1764.0,eng,"Punishment, Crime and criminals, Capital punishment",api
La Nuit,Elie Wiesel,4.372093,43.0,"They called him Moche the Beadle, as though he had never had a surname in his life.",3451048736,https://covers.openlibrary.org/b/id/9154540-L.jpg,https://openlibrary.org/works/OL14856842W,135.0,1955.0,eng,"Holocaust literature, death marches, Talmud",api
From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E. L. Konigsburg,4.1666665,30.0,CLAUDIA KNEW THAT SHE COULD NEVER PULL OFF the old-fashioned kind of running away.,9781557360922,https://covers.openlibrary.org/b/id/541206-L.jpg,https://openlibrary.org/works/OL2987238W,162.0,1967.0,eng,"Juvenile fiction, Large type books, Fiction",api
Actes and monuments,John Foxe,4.3333335,3.0,"Christ our Savior, in the Gospel of St. Matthew, hearing the confession of Simon Peter, who, first of all other, openly acknowledged Him to be the Son of God, and perceiving the secret hand of His Father therein, called him (alluding to his name) a rock, upon which rock He would build His Church so strong that the gates of hell should not prevail against it.",9781419120589,https://covers.openlibrary.org/b/id/5948997-L.jpg,https://openlibrary.org/works/OL2290422W,589.0,1563.0,eng,"Martyrs, Christian martyrs, Chronology",api
Mein Weltbild,Albert Einstein,4.25,4.0,No description available,9780806527901,https://covers.openlibrary.org/b/id/5378174-L.jpg,https://openlibrary.org/works/OL1214254W,127.0,1934.0,fre,"Jews, Jews question, Legal status, laws",api
"The History of Rasselas, Prince of Abyssinia",Samuel Johnson,5.0,1.0,"YE who liften with credulity to the whifpers of fancy, and purfue with eagernefs the phantoms of hope ; who expect that age will perform the promifes of youth, and that the deficiencies of the prefent day will be fupplied by the morrow ; attend to the hiftory of Raffelas prince of Abiffinia.",9782904227790,https://covers.openlibrary.org/b/id/2035834-L.jpg,https://openlibrary.org/works/OL4558936W,203.0,1759.0,eng,"Ethiopia, fiction, British and irish fiction (fictional works by one author), Princes",api
The Second Jungle Book,Rudyard Kipling,4.6,5.0,"The Law of the Jungle-which is by far the oldest law in the world-has arranged for almost every kind of accident that may befall the Jungle People, till now its code is as perfect as time and custom can make it.",9781505900484,https://covers.openlibrary.org/b/id/2140514-L.jpg,https://openlibrary.org/works/OL19926W,178.0,1887.0,fre,"Romans, Enfants sauvages, Jungles",api
Relato de un náufrago,Gabriel García Márquez,4.5,6.0,No description available,0307350401,https://covers.openlibrary.org/b/id/9486827-L.jpg,https://openlibrary.org/works/OL274550W,128.0,1970.0,eng,"Biography, Sailors, Survival after airplane accidents, shipwrecks",api
Wild Swans,Jung Chang,4.4444447,9.0,"At the age of fifteen my grandmother became the concubine of a warlord general, the police chief of a tenuous national government of China.",3426711486,https://covers.openlibrary.org/b/id/6809006-L.jpg,https://openlibrary.org/works/OL15845961W,549.0,1991.0,eng,"Mujeres en China, Biography, History",api
Steve Jobs,Walter Isaacson,4.1490684,161.0,No description available,4062171260,https://covers.openlibrary.org/b/id/12374726-L.jpg,https://openlibrary.org/works/OL16085155W,665.0,2011.0,fre,"TECHNOLOGY & ENGINEERING / General, History, Inc Apple Computer",api
Plutarchi Vitae parallelae,Plutarch,3.75,4.0,No description available,8817171956,https://covers.openlibrary.org/b/id/6052566-L.jpg,https://openlibrary.org/works/OL723358W,338.0,1478.0,grc,"Politics and government, Greek authors, Civilization, Greco-Roman",api
The Hiding Place,Corrie ten Boom,4.6,25.0,I jumped out of bed that morning with one question in my mind-sun or fog?,0912376058,https://covers.openlibrary.org/b/id/12817925-L.jpg,https://openlibrary.org/works/OL1915012W,241.0,1971.0,eng,"World war, 1939-1945, personal narratives, dutch, Ravensbrück (Concentration camp), World War 2 1939-1945",api
Śmierć Miasta,Władysław Szpilman,4.375,8.0,"I began my wartime career as a pianist in the Cafe Nowoczesna, which was in Nowolipki Street in the very heart of the Warsaw ghetto.",9780312996048,https://covers.openlibrary.org/b/id/6938171-L.jpg,https://openlibrary.org/works/OL15714637W,222.0,1946.0,chi,"Biography, Jews, Holocaust, Jewish (1939-1945)",api
"Vite de' più eccellenti pittori, scultori et architettori",Giorgio Vasari,3.0,4.0,"HAVING discussed drawing and painting in the life of Cimabue, and architecture in that of Arnolfo di Lapo, in this life of Nicola and of Giovanni Pisano I shall deal with sculpture, and also with the very important buildings which they created.",9683643884,https://covers.openlibrary.org/b/id/5883089-L.jpg,https://openlibrary.org/works/OL1298151W,320.0,1759.0,fre,"History, Artists, Biography",api
Dreams from My Father,Barack Obama,3.8,10.0,"A few months after my twenty-first birthday, a stranger called to give me the news.",081292343X,https://covers.openlibrary.org/b/id/468548-L.jpg,https://openlibrary.org/works/OL3246382W,442.0,1995.0,eng,"Racially mixed people, Racism, United states, race relations",api
Life of Samuel Johnson,James Boswell,4.25,4.0,"To write the Life of him who excelled all mankind in writing the lives of others, and who, whether we consider his extraordinary endowments, or his various works, has been equalled by few in any age, is an arduous, and may be reckoned in me a presumptuous task.",1414283830,https://covers.openlibrary.org/b/id/5785491-L.jpg,https://openlibrary.org/works/OL16234621W,618.0,1776.0,eng,"Biography, Description and travel, English Authors",api
Mémoires d'une jeune fille rangée,Simone de Beauvoir,2.8333333,6.0,No description available,0140020306,https://covers.openlibrary.org/b/id/37132-L.jpg,https://openlibrary.org/works/OL260382W,368.0,1900.0,eng,"Intellectual life, Childhood and youth, Biography",api
"The Muqaddimah, an introduction to history",Ibn Khaldūn,4.857143,7.0,"It should be known that history, in matter of fact, is informan about human social organization, which itself is identical with world civilization.",9788475870731,https://covers.openlibrary.org/b/id/440215-L.jpg,https://openlibrary.org/works/OL1597257W,512.0,1858.0,eng,"Early works to 1800, Philosophy, Civilization",api
These Happy Golden Years,Laura Ingalls Wilder,3.875,16.0,"""I will, Pa"" Laura said earnestly.",0784830649,https://covers.openlibrary.org/b/id/5082694-L.jpg,https://openlibrary.org/works/OL1719702W,304.0,1943.0,eng,"Juvenile fiction, Pioneer children, Frontier and pioneer life",api
Into Thin Air,Jon Krakauer,4.3783784,37.0,"Straddling the top of the world, one foot in China and the other in Nepal, I cleared the ice from my oxygen mask, hunched a shoulder against the wind, and stared absently down at the vastness of Tibet.",0553455893,https://covers.openlibrary.org/b/id/241603-L.jpg,https://openlibrary.org/works/OL1974548W,335.0,1996.0,chi,"History, Adventure Consultants. Guided Expedition (1996 : Mount Everest), Adventure Consultants Guided Expedition (1996 : Mount Everest)",api
Going Solo,Roald Dahl,4.1764708,17.0,No description available,014134671X,https://covers.openlibrary.org/b/id/8311345-L.jpg,https://openlibrary.org/works/OL45875W,209.0,1986.0,fre,"1939-1945 World War, 20th century, Authors,English",api
Frank Lloyd Wright,Frank Lloyd Wright,5.0,1.0,No description available,4871405176,https://covers.openlibrary.org/b/id/14174567-L.jpg,https://openlibrary.org/works/OL961860W,182.0,1900.0,eng,"Architectural drawing, Buildings, structures, History",api
Castillo interior o las moradas,Teresa of Avila,3.5,2.0,"Today while I was beseeching the Beloved to speak through me (since I couldn't think of anything to say and had no idea how to begin to fulfill this particular vow of obedience), I had a vision that I will share with you now as a foundation we can build on.",9781094166018,https://covers.openlibrary.org/b/id/8243598-L.jpg,https://openlibrary.org/works/OL313299W,249.0,1882.0,fre,"Spiritual life, Catholic Church, J",api
Детство; Отрочество; Юность,Лев Толстой,4.142857,7.0,"On the 12th of August 18-, exactly three days after my tenth birthday, for which I had received such wonderful presents, Karl Ivanych woke me at seven in the morning by hitting at a fly just over my head with a flap made of sugar-bag paper fastened to a stick.",1847491421,https://covers.openlibrary.org/b/id/8240391-L.jpg,https://openlibrary.org/works/OL15698346W,382.0,1862.0,eng,"Social conditions, Social problems, Childhood and youth",api
Two years before the mast,Richard Henry Dana,4.3333335,9.0,I am unwilling to present this narrative to the public without a few words in explanation of my reasons for publishing it.,148266352X,https://covers.openlibrary.org/b/id/8245243-L.jpg,https://openlibrary.org/works/OL1815550W,383.0,1000.0,eng,"Alert (Brig : 1843-1862), Large-type books, Pilgrim (Brig)",api
Longitude,Dava Sobel,4.181818,33.0,"ONCE ON A WEDNESDAY excursion when I was a little girl, my father bought me a beaded wire ball that I loved.",9781439559321,https://covers.openlibrary.org/b/id/13654-L.jpg,https://openlibrary.org/works/OL265465W,192.0,1995.0,eng,"Royal Society, Harrison timekeepers, Kendall timekeepers",api
The Last Days of Hitler,H. R. Trevor-Roper,4.0,8.0,"NOW THAT the New Order is past, and the Thousand-Year Reich has crumbled in a decade, we are able at last, picking among the still rubble, to discover the truth about that fantastic and tragical episode.",9788484280613,https://covers.openlibrary.org/b/id/143328-L.jpg,https://openlibrary.org/works/OL4147253W,284.0,1947.0,spa,"Biography, Heads of state, Death and burial",api
The Audacity of Hope,Barack Obama,3.6190476,21.0,No description available,160847562X,https://covers.openlibrary.org/b/id/468766-L.jpg,https://openlibrary.org/works/OL3246392W,413.0,2006.0,rus,"Politics and government, Ideals (Philosophy), Legislators",api
De bello judaico,Flavius Josephus,3.0,1.0,"THE war of the Jews against the Romans was the greatest of our time; greater too, perhaps, than any recorded struggle whether between cities or nations.",9789684327627,https://covers.openlibrary.org/b/id/9805925-L.jpg,https://openlibrary.org/works/OL10464115W,491.0,1481.0,eng,"Jews, History, Incunabula",api
"A child called ""it""",David J. Pelzer,4.5733333,75.0,"March 5, 1973, Daly City, California-I'm late.",9781484452851,https://covers.openlibrary.org/b/id/14559604-L.jpg,https://openlibrary.org/works/OL66946W,168.0,1987.0,eng,"Biography, Abused children, Foster home care",api
The Electric Kool-Aid Acid Test,Tom Wolfe,4.2222223,9.0,"THAT'S GOOD THINKING THERE, COOL BREEZE. COOL BREEZE is a kid with three or four days' beard sitting next to me on the stamped metal bottom of the open back part of a pickup truck.",9782020054140,https://covers.openlibrary.org/b/id/14839523-L.jpg,https://openlibrary.org/works/OL1925362W,416.0,1968.0,rus,"Drug addiction, Travel, Recreational Drug Use",api
Junky,William S. Burroughs,3.85,20.0,No description available,9782264011039,https://covers.openlibrary.org/b/id/109160-L.jpg,https://openlibrary.org/works/OL258131W,160.0,1953.0,eng,"Drug addicts, Heroin abuse, Fiction",api
The old wives' tale,Arnold Bennett,3.5,2.0,"Those two girls, Constance and Sophia Baines, paid no heed to the manifold interest of their situation, of which, indeed, they had never been conscious.",0742625591,https://covers.openlibrary.org/b/id/8243350-L.jpg,https://openlibrary.org/works/OL109236W,588.0,1900.0,eng,"Social life and customs, Older women, Franco-Prussian War, 1870-1871",api
L' Orlando furioso,Lodovico Ariosto,4.6666665,3.0,"I SING of knights and ladies, of love and arms, of courtly chivalry, of courageous deeds-all from the time when the Moors crossed the sea from Africa and wrought havoc in France.",0140443118,https://covers.openlibrary.org/b/id/6532951-L.jpg,https://openlibrary.org/works/OL2899874W,627.0,1545.0,eng,"Roland (Legendary character), Romances, Church of Ireland",api
A Distant Mirror,Barbara Tuchman,4.0,13.0,"Codiacum, supposedly derived from Codex, codicis, meaning a tree trunk stripped of its branches such as those the Gauls used to build their palisades.",0786175265,https://covers.openlibrary.org/b/id/5071195-L.jpg,https://openlibrary.org/works/OL3378547W,691.0,1600.0,eng,"Nobleza, Noblesse, Biographies",api
The Endless Steppe,Esther Rudomin Hautzig,4.428571,7.0,The morning it happened-the end of my lovely world -I did not water the lilac bush outside my father's study.,1664500820,https://covers.openlibrary.org/b/id/52034-L.jpg,https://openlibrary.org/works/OL270319W,243.0,1968.0,und,"Description and travel, Juvenile literature, Social life and customs",api
Forever Amber,Kathleen Winsor,,,THE SMALL ROOM was warm and moist.,9782724283044,https://covers.openlibrary.org/b/id/12958803-L.jpg,https://openlibrary.org/works/OL100278W,755.0,1944.0,eng,"collectionID:Sbodice_ripper, collectionID:Sleazy_pulp, Mistresses",api
The Miracle Worker,William Gibson,4.5,6.0,IT IS NIGHT OVER THE KELLER HOMESTEAD.,9789993573005,https://covers.openlibrary.org/b/id/12819763-L.jpg,https://openlibrary.org/works/OL261558W,122.0,1956.0,eng,"Drama, Women teachers, Deafblind women",api
Grace abounding to the chief of sinners,John Bunyan,4.3333335,3.0,"IN THIS MY RELATION of the merciful working of God upon my soul, it will not be amiss, if, in the first place, I do in a few words give you a hint of my pedigree, and manner of bringing up; that thereby the goodness and bounty of God towards me, may be the more advanced and magnified before the sons of men.",9781557480583,https://covers.openlibrary.org/b/id/8241323-L.jpg,https://openlibrary.org/works/OL107194W,150.0,1666.0,eng,"Biography, Grace (Theology), Christian biography",api
"""Surely You're Joking, Mr. Feynman""",Richard Phillips Feynman,4.205357,112.0,WHEN I WAS about eleven or twelve I set up a lab in my house.,9780553346688,https://covers.openlibrary.org/b/id/9274698-L.jpg,https://openlibrary.org/works/OL514629W,352.0,1984.0,eng,"Anecdotes, Anecdotes, facetiae, satire, Art",api
Einstein,Walter Isaacson,4.1666665,24.0,No description available,0061893897,https://covers.openlibrary.org/b/id/474440-L.jpg,https://openlibrary.org/works/OL4288870W,704.0,2007.0,spa,"physics, relativity, scientific advancement",api
The story of my life,Helen Keller,4.3333335,6.0,No description available,970661074X,https://covers.openlibrary.org/b/id/7101652-L.jpg,https://openlibrary.org/works/OL53604W,343.0,1903.0,eng,"Biography, Blind-deaf women, Deafblind people",api
American Indian Stories,Zitkála-Šá,4.6666665,3.0,No description available,9781513137513,https://covers.openlibrary.org/b/id/574909-L.jpg,https://openlibrary.org/works/OL5478557W,104.0,1921.0,eng,"Biography, Government relations, Indians of North America",api
Cider with Rosie,Laurie Lee,4.25,8.0,No description available,9780563557036,https://covers.openlibrary.org/b/id/107817-L.jpg,https://openlibrary.org/works/OL1209517W,256.0,1959.0,und,"Biography, English Authors, Childhood and youth",api
Troilus and Cressida,William Shakespeare,3.0,4.0,"Eternal reader, you have here a new play, never staled with the stage, never clapperclawed with the palms of the vulgar, and yet passing full of the palm comical; for it is a birth of your brain that never undertook anything comical vainly.",9798718122985,https://covers.openlibrary.org/b/id/8789523-L.jpg,https://openlibrary.org/works/OL362685W,197.0,1609.0,eng,"Drama, Troilus (Legendary character), Cressida (Fictitious character)",api
"Diana, Her True Story",Andrew Morton,4.75,4.0,IT WAS A MEMORY indelibly engraved upon her soul.,1859270166,https://covers.openlibrary.org/b/id/409002-L.jpg,https://openlibrary.org/works/OL461064W,288.0,1992.0,eng,"Biography, Prince, Princes",api
Hospital Sketches,Louisa May Alcott,4.0,2.0,""" I WANT something to do.""",1673210368,https://covers.openlibrary.org/b/id/8029754-L.jpg,https://openlibrary.org/works/OL30060W,84.0,1863.0,eng,"Biography, Career in nursing, Classic Literature",api
Madame Curie,"Curie, Eve",3.8461537,13.0,DEEP SILENCE INVADED the school building in Novolipki Street on Sundays.,0306802813,https://covers.openlibrary.org/b/id/165073-L.jpg,https://openlibrary.org/works/OL1439437W,411.0,1937.0,eng,"Readers, Biographies, Women chemists",api
Endurance,Alfred Lansing,4.6153846,13.0,The order to abandon ship was given at 5 p.m.,9785557084611,https://covers.openlibrary.org/b/id/542833-L.jpg,https://openlibrary.org/works/OL874159W,282.0,1959.0,eng,"British, Discovery and exploration, Endurance (Navire)",api
Kommandant in Auschwitz,Rudolf Höss,5.0,2.0,In the summer of 1941.,9781980814047,https://covers.openlibrary.org/b/id/888955-L.jpg,https://openlibrary.org/works/OL2969387W,277.0,1956.0,ita,"Auschwitz (Concentration camp), German Prisoners and prisons, Prisoners and prisons, German",api
I am Malala,Malala Yousafzai,4.2580647,31.0,No description available,0316322415,https://covers.openlibrary.org/b/id/9358664-L.jpg,https://openlibrary.org/works/OL19669045W,336.0,2012.0,heb,"Young women, Education, Biography",api
Black like me,John Howard Griffin,4.6363635,11.0,"For years the idea had haunted me, and that night it returned more insistently than ever.",0451137353,https://covers.openlibrary.org/b/id/6383648-L.jpg,https://openlibrary.org/works/OL2810429W,189.0,1960.0,mar,"African Americans, Afro-American churches, Afro-Americans",api
20 Years at Hull House,Jane Addams,,,"On the theory that our genuine impulses may be connected with our childish experiences, that one's bent may be tracked back to that ""No-Man's Land"" where character is formless but nevertheless settling into definite lines of future development, I begin this record with some impressions of my childhood.",9780451518439,https://covers.openlibrary.org/b/id/700557-L.jpg,https://openlibrary.org/works/OL1106688W,320.0,1910.0,eng,"Addams, jane, 1860-1935, Social settlements, Social service, history",api
The Birds of America,John James Audubon,4.6666665,3.0,The results of a period of world exploration were consolidated in the late 17th and early 18th centuries when descriptions of newly discovered animals and plants were published in a series of great works.,0517201194,https://covers.openlibrary.org/b/id/8245338-L.jpg,https://openlibrary.org/works/OL74757W,435.0,1827.0,eng,"American Watercolor painting, Birds in art, Classification",api
Ungeduld des Herzens,Stefan Zweig,4.75,4.0,No description available,9788483061756,https://covers.openlibrary.org/b/id/595193-L.jpg,https://openlibrary.org/works/OL28434W,398.0,1927.0,fre,"Austro-Hungarian Monarchy, Austro-Hungarian Monarchy. Heer, Fiction",api
Gravity's Rainbow,Thomas Pynchon,3.9545455,22.0,No description available,3498093320,https://covers.openlibrary.org/b/id/97894-L.jpg,https://openlibrary.org/works/OL2636675W,780.0,1973.0,fre,"Fiction, Rockets (Ordnance), Americans",api
Joan Miró,Joan Miró,5.0,1.0,No description available,2855871158,https://covers.openlibrary.org/b/id/2241129-L.jpg,https://openlibrary.org/works/OL578528W,158.0,1937.0,eng,"Fundació Pilar i Joan Miró a Mallorca, Interviews, Painters",api
Il sistema periodico,Primo Levi,4.25,4.0,There are the so-called inert gases in the air we breathe.,9782226115317,https://covers.openlibrary.org/b/id/3198953-L.jpg,https://openlibrary.org/works/OL860022W,238.0,1975.0,eng,"Levi, primo, 1919-1987, Authors, biography, Romance italiano",api
Aus meinem Leben,Johann Wolfgang von Goethe,3.0,8.0,No description available,0283978120,https://covers.openlibrary.org/b/id/8237921-L.jpg,https://openlibrary.org/works/OL52470W,374.0,1800.0,lat,"Plants, German Poets, Effect of chemicals on",api
Mademoiselle Fifi,Guy de Maupassant,4.5,2.0,"The Prussian Commander, Major Graf von Farlsberg, was finishing the reading of his mail, comfortably seated in a large tapestry armchair, with his booted feet resting on the elegant marble of the mantelpiece on which, for the last three months that he had been occupying the Chateau d'Uville, his spurs had traced two deep grooves, growing deeper every day.",9780828896115,https://covers.openlibrary.org/b/id/6468088-L.jpg,https://openlibrary.org/works/OL93833W,252.0,1882.0,eng,"Translations into English, Social life and customs, War in Fiction",api
Erewhon,Samuel Butler,2.5,4.0,No description available,1702127389,https://covers.openlibrary.org/b/id/825789-L.jpg,https://openlibrary.org/works/OL22364W,241.0,1700.0,eng,"Fiction, humorous, general, Fiction, Utopian fiction",api
Ten days in a mad-house,Nellie Bly,5.0,2.0,No description available,143440501X,https://covers.openlibrary.org/b/id/12511185-L.jpg,https://openlibrary.org/works/OL16915826W,98.0,1905.0,eng,"Mentally ill, Commitment and detention, New York (N.Y.). Lunatic Asylum, Blackwell's Island",api
The Man Without a Country,Edward Everett Hale,2.0,1.0,No description available,1555764983,https://covers.openlibrary.org/b/id/8239495-L.jpg,https://openlibrary.org/works/OL2339752W,80.0,1865.0,eng,"Fiction, Stateless persons in fiction, Burr Conspiracy, 1805-1807",api
Surprised by Joy,C. S. Lewis,3.4166667,12.0,"I WAS BORN in the winter of 1898 at Belfast, the son of a solicitor and of a clergyman's daughter.",9780006280835,https://covers.openlibrary.org/b/id/9184545-L.jpg,https://openlibrary.org/works/OL71159W,238.0,1955.0,eng,"Biography, Anglican converts, English Authors",api
What is life? The physical aspect of the living cell,Erwin Schrödinger,4.6666665,6.0,No description available,9788845911248,https://covers.openlibrary.org/b/id/11024786-L.jpg,https://openlibrary.org/works/OL1210514W,178.0,1944.0,eng,"Life (Biology), Biological aspects, Biophysics",api
Journal,Henry David Thoreau,2.8,5.0,No description available,9780691065373,https://covers.openlibrary.org/b/id/308595-L.jpg,https://openlibrary.org/works/OL55611W,234.0,1906.0,eng,"Diaries, American Authors, Birds",api
Sexus,Henry Miller,4.0,4.0,It must have been a Thursday night when I met her for the first time-at the dance hall.,0394623711,https://covers.openlibrary.org/b/id/13106915-L.jpg,https://openlibrary.org/works/OL261865W,506.0,1949.0,eng,"Biography, New york (n.y.), fiction, American fiction (fictional works by one author)",api
Sanctuary,William Faulkner,2.0,1.0,No description available,0824068106,https://covers.openlibrary.org/b/id/13105623-L.jpg,https://openlibrary.org/works/OL82925W,312.0,1931.0,spa,"American Manuscripts, Crimes against, Facsimiles",api
The Seven Storey Mountain,Thomas Merton,4.0,8.0,"ON THE LAST DAY OF JANUARY 1915, UNDER THE SIGN OF the Water Bearer, in a year of great war, and down in the shadow of some French mountains on the borders of Spain, I came into the world.",9780859690591,https://covers.openlibrary.org/b/id/116508-L.jpg,https://openlibrary.org/works/OL461723W,435.0,1948.0,eng,"Biography, Merton, Thomas, 1915-1968, Trappists",api
Diarios de Motocicleta,Che Guevara,3.3636363,11.0,No description available,9783462023831,https://covers.openlibrary.org/b/id/923234-L.jpg,https://openlibrary.org/works/OL63457W,173.0,1993.0,ita,"Friends and associates, Description and travel, Diaries",api
"84, Charing Cross Road",Helene Hanff,4.428571,14.0,No description available,0860074382,https://covers.openlibrary.org/b/id/95718-L.jpg,https://openlibrary.org/works/OL3738761W,120.0,1970.0,eng,"American Authors, Biography, Booksellers and bookselling",api
The story of the other wise man,Henry van Dyke,4.0,5.0,"In the days when Augustus Caesar was master of many kings and Herod reigned in Jerusalem, there lived in the city of Ecbatana, among the mountains of Persia, a certain man named Altaban, the Median.",9780554694122,https://covers.openlibrary.org/b/id/1379656-L.jpg,https://openlibrary.org/works/OL2254120W,74.0,1895.0,eng,"Fiction, Magi, Christmas stories",api
Farewell to Manzanar,Jeanne Wakatsuki Houston,4.1,10.0,On that first weekend in December there must have been twenty or twenty-five boats getting ready to leave.,1439551936,https://covers.openlibrary.org/b/id/6897134-L.jpg,https://openlibrary.org/works/OL6026098W,176.0,1758.0,eng,"Concentration camps, World War, 1939-1945, Open Library Staff Picks",api
Three cups of tea,Greg Mortenson,3.85,20.0,No description available,9789752751460,https://covers.openlibrary.org/b/id/6425044-L.jpg,https://openlibrary.org/works/OL5702375W,365.0,2006.0,rus,"nyt:paperback_nonfiction=2007-01-28, History, Education",api
The  man who would be king,Rudyard Kipling,3.5,6.0,No description available,9781728603643,https://covers.openlibrary.org/b/id/6021425-L.jpg,https://openlibrary.org/works/OL20112W,40.0,1898.0,ita,"Fiction, Kings and rulers, British",api
Vita nuova,Dante Alighieri,4.0,3.0,"dress, on that day, was of a most noble colour, a subdued and goodly crimson, girdled and adorned in such sort as best suited with her very tender age.",8811361761,https://covers.openlibrary.org/b/id/8236950-L.jpg,https://openlibrary.org/works/OL93228W,145.0,1829.0,eng,"Italian literature, Translations into English, Translations into Ukrainian",api
Une mort tres douce,Simone de Beauvoir,3.0,1.0,No description available,8419017078,https://covers.openlibrary.org/b/id/967116-L.jpg,https://openlibrary.org/works/OL767918W,155.0,1964.0,fre,"Biographies, Mort, Romans",api
History of Alexander the Great,Jacob Abbott,,,No description available,9781463795474,https://covers.openlibrary.org/b/id/6946256-L.jpg,https://openlibrary.org/works/OL4242154W,140.0,1848.0,eng,"Juvenile literature, Generals, Biography",api
Louisa May Alcott,Louisa May Alcott,,,LOUISA MAY ALCOTT is universally recognized as the greatest and most popular story-teller for children in her generation.,9781375555418,https://covers.openlibrary.org/b/id/320718-L.jpg,https://openlibrary.org/works/OL29984W,404.0,1889.0,eng,"19th century, American Authors, Authors, American",api
Educated,Tara Westover,4.5555553,18.0,No description available,9781473538641,https://covers.openlibrary.org/b/id/8314077-L.jpg,https://openlibrary.org/works/OL18139176W,388.0,2018.0,tha,"Subculture, Home schooling, Family",api
